tau,s_tmp,cash,delta,pv,r_for,q,PL
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.978,1.02544,0,1.023,,,0.00244341
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.749,1.0216,0,1.023,,,-0.00140124
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,208.526,1.11952,0,1.138,,,-0.0184759
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,242.419,1.11124,0,1.138,,,-0.0267623
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,303.239,1.04702,0,1.046,,,0.00101503
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.502,1.03847,0,1.046,,,-0.00753355
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,448.745,1.02282,0,1.023,,,-0.000178675
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,174.586,-0.0116072,0.00336451,0.587396,,,-0.0116072
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,319.438,1.02486,0,1.023,,,0.00186026
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,286.127,1.09475,0,1.092,,,0.00275004
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,191.009,1.09142,0,1.138,,,-0.0465769
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,351.628,1.02237,0,1.023,,,-0.000633263
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,335.04,1.02383,0,1.023,,,0.000834058
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,304.025,1.03945,0,1.046,,,-0.0065454
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.228,1.02197,0,1.023,,,-0.00102959
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.228,1.01937,0,1.023,,,-0.00363075
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.214,1.02399,0,1.023,,,0.000994417
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.571,1.02074,0,1.023,,,-0.00226164
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.184,1.02182,0,1.023,,,-0.00117892
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.505,1.02628,0,1.023,,,0.00327636
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,314.584,1.02391,0,1.023,,,0.000914806
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,336.323,1.02056,0,1.023,,,-0.00244064
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,304.482,1.04841,0,1.046,,,0.00240804
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,229.443,1.15552,0,1.138,,,0.0175199
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,329.151,1.06603,0,1.069,,,-0.0029685
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,217.258,1.14457,0,1.138,,,0.00657087
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.057,1.01907,0,1.023,,,-0.00393111
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,221.632,1.19312,0,1.138,,,0.0551243
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,317.785,1.08152,0,1.069,,,0.0125179
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,308.411,1.08609,0,1.092,,,-0.00590594
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,248.835,1.13371,0,1.138,,,-0.00429487
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,307.188,1.05468,0,1.046,,,0.00867988
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.469,1.02048,0,1.023,,,-0.00252003
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,303.795,1.07039,0,1.069,,,0.00138678
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,79.5254,-0.00414888,0.00336451,0.267564,,,-0.00414888
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.064,1.02311,0,1.023,,,0.000111386
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,325.281,1.04576,0,1.046,,,-0.000239933
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.154,1.02133,0,1.023,,,-0.00167215
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,206.543,1.09117,0,1.138,,,-0.0468342
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,347.779,1.0248,0,1.023,,,0.00180288
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,306.897,1.04491,0,1.046,,,-0.00108541
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,339.478,1.02416,0,1.023,,,0.00115952
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,264.703,1.12718,0,1.138,,,-0.0108241
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,314.1,1.02181,0,1.023,,,-0.00119278
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.585,1.02581,0,1.023,,,0.0028118
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.23,1.02153,0,1.023,,,-0.00146535
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.326,1.01955,0,1.023,,,-0.00344514
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.279,1.02295,0,1.023,,,-4.63146e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,202.213,-0.00767886,0.00336451,0.680348,,,-0.00767886
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.049,1.02294,0,1.023,,,-5.51755e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,184.41,-0.00321859,0.00336451,0.620449,,,-0.00321859
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,333.906,1.05083,0,1.046,,,0.00483499
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,274.412,1.11247,0,1.115,,,-0.00253237
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.575,1.02358,0,1.023,,,0.000577178
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,176.817,-6.64325e-05,0.00336451,0.594901,,,-6.64325e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,311.227,1.03802,0,1.046,,,-0.00797594
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,301.943,1.07448,0,1.069,,,0.00547731
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.932,1.02035,0,1.023,,,-0.00265155
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,329.596,1.04478,0,1.046,,,-0.00121899
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.152,1.02309,0,1.023,,,9.17885e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,187.338,1.15345,0,1.138,,,0.0154514
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,307.651,1.04775,0,1.046,,,0.00175132
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,297.711,1.0606,-0.00013436,1.023,,,-0.00239853
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,271.155,1.11822,0,1.115,,,0.00322264
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.304,1.02924,0,1.023,,,0.00623783
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,311.704,1.04019,0,1.046,,,-0.00581493
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.92,1.02396,0,1.023,,,0.000958088
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,370.153,1.02379,0,1.023,,,0.000785525
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.293,1.02326,0,1.023,,,0.000262178
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,364.885,1.02302,0,1.023,,,2.11677e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,360.683,1.04291,0,1.046,,,-0.00308522
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,261.619,1.13441,0,1.138,,,-0.00358894
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.576,1.02688,0,1.023,,,0.00387892
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.96,1.02461,0,1.023,,,0.00160993
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,299.323,1.75381,-0.00237941,1.046,,,-0.00440243
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.92,1.02117,0,1.023,,,-0.00182676
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,383.947,1.06548,0,1.069,,,-0.0035213
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.748,1.02154,0,1.023,,,-0.0014579
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,306.472,1.04098,0,1.046,,,-0.00501968
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,291.796,1.11094,0,1.115,,,-0.00406048
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,324.939,1.06606,0,1.069,,,-0.00294181
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,320.726,1.06497,0,1.069,,,-0.00402529
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.714,1.02314,0,1.023,,,0.000138051
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,385.895,1.02297,0,1.023,,,-3.19923e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.551,1.19296,-0.000548273,1.023,,,0.00627191
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.208,1.02232,0,1.023,,,-0.000681331
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.597,1.02294,0,1.023,,,-5.88718e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.122,1.18728,-0.000548273,1.023,,,0.000826237
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,352.238,1.11414,0,1.115,,,-0.00085891
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,159.737,-0.0025618,0.00336451,0.537438,,,-0.0025618
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,285.148,1.08603,0,1.092,,,-0.00596817
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.542,1.02279,0,1.023,,,-0.000211424
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,308.507,1.06227,0,1.069,,,-0.00673283
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.928,1.021,0,1.023,,,-0.00200073
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,299.688,1.06684,0,1.069,,,-0.00215997
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.489,1.18788,-0.000548273,1.023,,,0.00122627
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,211.377,0.00600558,0.00336451,0.71118,,,0.00600558
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,320.183,1.04397,0,1.046,,,-0.00203412
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.741,1.02203,0,1.023,,,-0.000966355
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,334.455,1.04594,0,1.046,,,-5.73414e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,193.947,1.13427,0,1.138,,,-0.00372786
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.745,1.02782,0,1.023,,,0.00482352
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,337.886,1.02302,0,1.023,,,1.97871e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.746,1.02526,0,1.023,,,0.00226162
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,359.134,1.02131,0,1.023,,,-0.00169209
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,296.593,1.06454,0,1.069,,,-0.00446268
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,288.796,1.05733,0,1.069,,,-0.0116738
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,314.039,1.02498,0,1.023,,,0.00197544
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.43,1.0233,0,1.023,,,0.000303289
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,212.822,1.13434,0,1.138,,,-0.00365749
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,252.243,1.1466,0,1.138,,,0.00859673
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,332.04,1.02236,0,1.023,,,-0.000644483
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.121,1.02544,0,1.023,,,0.00243601
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,197.376,-0.0127304,0.00336451,0.664072,,,-0.0127304
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.91,1.02123,0,1.023,,,-0.00177022
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,324.846,1.02487,0,1.023,,,0.00187185
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.191,1.02278,0,1.023,,,-0.000219888
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,367.84,1.02342,0,1.023,,,0.000416888
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.891,1.02274,0,1.023,,,-0.000255983
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,291.575,1.06436,0,1.069,,,-0.00464337
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.737,1.02149,0,1.023,,,-0.00150574
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.654,1.02382,0,1.023,,,0.000815095
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.056,1.04388,0,1.046,,,-0.0021201
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,336.136,1.02366,0,1.023,,,0.000662434
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,252.289,1.13966,0,1.138,,,0.00166357
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,217.827,-0.00522376,0.00336451,0.732882,,,-0.00522376
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,124.981,-0.00906973,0.00336451,0.4205,,,-0.00906973
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.444,1.02201,0,1.023,,,-0.000993526
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,330.199,1.02231,0,1.023,,,-0.000686786
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,311.022,1.06652,0,1.069,,,-0.00248013
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.008,1.02121,0,1.023,,,-0.00179131
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.288,1.02381,0,1.023,,,0.000813308
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,312.037,1.08622,0,1.092,,,-0.0057831
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.226,1.02297,0,1.023,,,-3.07085e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.53,1.04637,0,1.046,,,0.000374319
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,370.96,1.02404,0,1.023,,,0.00103917
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.082,1.0216,0,1.023,,,-0.00140353
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,311.606,1.04383,0,1.046,,,-0.00217127
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,301.328,1.06998,0,1.069,,,0.000977211
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.965,1.01794,0,1.023,,,-0.00505632
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,183.912,-0.0234628,0.00336451,0.618772,,,-0.0234628
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,192.661,-0.02806,0.00336451,0.648209,,,-0.02806
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,267.577,2.42816,-0.00488893,1.115,,,0.00499202
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.669,1.0259,0,1.023,,,0.00289868
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.478,1.02249,0,1.023,,,-0.000510139
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.276,1.01903,0,1.023,,,-0.00397078
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,302.317,1.04645,0,1.046,,,0.000451882
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,320.358,1.05942,0,1.046,,,0.0134218
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,329.341,1.02224,0,1.023,,,-0.00075917
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,430.229,1.02358,0,1.023,,,0.000579987
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,246.479,1.14815,0,1.138,,,0.0101501
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.759,1.02274,0,1.023,,,-0.000263964
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.515,1.19243,-0.000548273,1.023,,,0.00576169
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,233.204,1.14207,0,1.138,,,0.0040675
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,142.008,-0.00510528,0.00336451,0.477789,,,-0.00510528
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,203.984,-0.00781404,0.00336451,0.686305,,,-0.00781404
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.283,1.02428,0,1.023,,,0.00128202
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,279.51,1.10935,0,1.115,,,-0.00564644
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,344.364,1.02325,0,1.023,,,0.000253119
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,293.313,1.08779,0,1.092,,,-0.00420896
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,343.65,1.04568,0,1.046,,,-0.000321781
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,336.884,1.02509,0,1.023,,,0.0020898
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,306.868,1.0492,0,1.046,,,0.00319657
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,267.876,2.44143,-0.00488893,1.115,,,0.0168051
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,344.292,1.04872,0,1.046,,,0.00272478
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,257.439,1.13642,0,1.138,,,-0.00158407
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,281.123,1.11615,0,1.115,,,0.00114752
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.833,1.02498,0,1.023,,,0.00197543
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,340.191,1.02597,0,1.023,,,0.00297226
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,298.723,1.07074,0,1.069,,,0.00174245
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.105,1.02538,0,1.023,,,0.00237951
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.136,1.01788,0,1.023,,,-0.00511587
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.8,1.02336,0,1.023,,,0.000357923
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,180.902,0.00175557,0.00336451,0.608646,,,0.00175557
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,300.62,1.04181,0,1.046,,,-0.00419327
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.351,1.02546,0,1.023,,,0.00245766
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,340.107,1.02286,0,1.023,,,-0.000138599
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.983,1.19202,-0.000548273,1.023,,,0.00509343
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,288.335,1.07818,0,1.069,,,0.00917814
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,316.444,1.04796,0,1.046,,,0.00195774
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.73,1.02245,0,1.023,,,-0.000554041
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,342.847,1.02403,0,1.023,,,0.00102948
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.641,1.02629,0,1.023,,,0.00328745
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,308.34,1.04636,0,1.046,,,0.000363183
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.318,1.18569,-0.000548273,1.023,,,-0.0014165
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.905,1.03248,0,1.023,,,0.00948118
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,329.943,1.02526,0,1.023,,,0.00226128
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,167.75,-0.0408411,0.00336451,0.564396,,,-0.0408411
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,137.679,-0.00518856,0.00336451,0.463222,,,-0.00518856
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,245.035,1.14517,0,1.138,,,0.00717452
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.804,1.18561,-0.000548273,1.023,,,-0.0012118
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,322.297,1.06869,0,1.069,,,-0.000312435
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.496,1.02059,0,1.023,,,-0.00241279
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.724,1.02193,0,1.023,,,-0.00106877
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.89,1.02136,0,1.023,,,-0.00163672
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,265.541,1.14409,0,1.138,,,0.00608604
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.986,1.02152,0,1.023,,,-0.00148477
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.915,1.18822,-0.000548273,1.023,,,0.00133006
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.405,1.0236,0,1.023,,,0.000602015
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.254,1.02476,0,1.023,,,0.00176204
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.947,1.02466,0,1.023,,,0.00166159
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,322.885,1.04792,0,1.046,,,0.00192275
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.94,1.02152,0,1.023,,,-0.0014823
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
